ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
12268,9089,Late effect injury NOS,Late effect of unspecified injury
2888,30481,Comb drug dep NEC-contin,"Combinations of drug dependence excluding opioid type drug, continuous"
201,1205,TB pleurisy-histolog dx,"Tuberculous pleurisy, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
1980,1848,Mal neo female genit NEC,Malignant neoplasm of other specified sites of female genital organs
11555,9695,Poison-tranquilizer NEC,Poisoning by other tranquilizers
5669,63380,Ect preg NEC w/o int prg,Other ectopic pregnancy without intrauterine pregnancy
8989,78079,Malaise and fatigue NEC,Other malaise and fatigue
14535,V8523,"BMI 27.0-27.9,adult","Body Mass Index 27.0-27.9, adult"
3183,28851,Lymphocytopenia,Lymphocytopenia
3142,28521,Anemia in chr kidney dis,Anemia in chronic kidney disease
8002,85183,Brain lacer NEC-mod coma,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
3184,28859,Decreased WBC count NEC,Other decreased white blood cell count
10020,7904,Elev transaminase/ldh,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]
7437,82322,Fx shaft fib w tib-clos,Closed fracture of shaft of fibula with tibia
1027,700,Hepatitis A with coma,Viral hepatitis A with hepatic coma
7292,7443,Ear anomaly NOS,Unspecified anomaly of ear
14211,87333,Open wnd nas sinus-compl,"Open wound of nasal sinus, complicated"
1715,20218,Mycosis fungoides mult,"Mycosis fungoides, lymph nodes of multiple sites"
7189,75435,Cong hip disloc w sublux,Congenital dislocation of one hip with subluxation of other hip
9074,7741,Perinat jaund:hemolysis,Perinatal jaundice from other excessive hemolysis
7445,82381,Fx fibula NOS-closed,Closed fracture of unspecified part of fibula alone
3500,38021,Cholesteatoma extern ear,Cholesteatoma of external ear
658,3849,Gram-neg septicemia NEC,Other septicemia due to gram-negative organisms
9845,E8889,Fall NOS,Unspecified fall
11863,7439,Eye anomaly NOS,Unspecified anomaly of eye
5762,6264,Irregular menstruation,Irregular menstrual cycle
1898,20490,Uns lym leu wo ach rmsn,"Unspecified lymphoid leukemia, without mention of having achieved remission"
7757,7012,Acq acanthosis nigricans,Acquired acanthosis nigricans
5965,5269,Jaw disease NOS,Unspecified disease of the jaws
11769,8704,Penetrat wnd orbit w FB,Penetrating wound of orbit with foreign body
5079,43821,Late ef-hemplga dom side,"Late effects of cerebrovascular disease, hemiplegia affecting dominant side"
13998,V9081,Retained glass fragments,Retained glass fragments
6166,5518,"Hernia, site NEC w gangr","Hernia of other specified sites, with gangrene"
11312,90453,Inj post tibial artery,Injury to posterior tibial artery
7538,6952,Erythema nodosum,Erythema nodosum
10492,99527,Drug allergy NEC,Other drug allergy
3994,3629,Retinal disorder NOS,Unspecified retinal disorder
3345,29631,Recurr depr psychos-mild,"Major depressive affective disorder, recurrent episode, mild"
7674,8300,Dislocation jaw-closed,Closed dislocation of jaw
2093,20010,Lymphsrc unsp xtrndl org,"Lymphosarcoma, unspecified site, extranodal and solid organ sites"
7759,7014,Keloid scar,Keloid scar
10770,E9175,Sports acc w sub fall,Striking against or struck accidentally by object in sports with subsequent fall
2693,30285,"Gend iden dis,adol/adult",Gender identity disorder in adolescents or adults
1181,1481,Mal neo pyriform sinus,Malignant neoplasm of pyriform sinus
12243,9059,Late eff traumat amputat,Late effect of traumatic amputation
6041,53201,Ac duoden ulc w hem-obst,"Acute duodenal ulcer with hemorrhage, with obstruction"
7279,6822,Cellulitis of trunk,Cellulitis and abscess of trunk
4434,4253,Endocard fibroelastosis,Endocardial fibroelastosis
6478,64863,CV dis NEC-antepartum,"Other cardiovascular diseases of mother, antepartum condition or complication"
3384,33522,Progressive bulbar palsy,Progressive bulbar palsy
3552,38321,Acute petrositis,Acute petrositis
13021,78704,Bilious emesis,Bilious emesis
4968,56722,Peritoneal abscess,Peritoneal abscess
4677,37300,Blepharitis NOS,"Blepharitis, unspecified"
10312,81250,Fx lower humer NOS-open,Open fracture of unspecified part of lower end of humerus
12210,8782,Opn wound scrotum/testes,"Open wound of scrotum and testes, without mention of complication"
8523,76521,<24 comp wks gestation,Less than 24 completed weeks of gestation
11238,81401,"Fx navicular, wrist-clos",Closed fracture of navicular [scaphoid] bone of wrist
5919,5881,Nephrogen diabetes insip,Nephrogenic diabetes insipidus
11069,V641,No proc/contraindication,Surgical or other procedure not carried out because of contraindication
12876,66551,Ob inj pelv org NEC-del,"Other injury to pelvic organs, delivered, with or without mention of antepartum condition"
2255,28311,Hemolytic uremic synd,Hemolytic-uremic syndrome
7290,6851,Pilonidal cyst w/o absc,Pilonidal cyst without mention of abscess
6092,53490,Gastrojejunal ulcer NOS,"Gastrojejunal ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction"
4478,42823,Ac on chr syst hrt fail,Acute on chronic systolic heart failure
11565,9701,Poison-opiate antagonist,Poisoning by opiate antagonists
1571,20148,Hodg lymph-histio mult,"Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of multiple sites"
11358,96903,Pois serotinin reuptake,Poisoning by selective serotonin reuptake inhibitors
13403,E8748,Instrmnt fail-proced NEC,Mechanical failure of instrument or apparatus during other specified procedures
6665,64252,Sev preeclamp-del w p/p,"Severe pre-eclampsia, delivered, with mention of postpartum complication"
2154,27650,Volume depletion NOS,"Volume depletion, unspecified"
2183,27788,Tumor lysis syndrome,Tumor lysis syndrome
3279,29524,Catatonia-chr/exacerb,"Catatonic type schizophrenia, chronic with acute exacerbation"
12238,9054,Late effect leg fx,Late effect of fracture of lower extremities
11732,E9654,Assault-firearm NEC,Assault by other and unspecified firearm
2786,2761,Hyposmolality,Hyposmolality and/or hyponatremia
9044,7712,Congenital infec NEC,Other congenital infections specific to the perinatal period
8949,7795,NB drug withdrawal syndr,Drug withdrawal syndrome in newborn
9819,E8811,Fall from scaffolding,Accidental fall from scaffolding
8190,75559,Upper limb anomaly NEC,"Other anomalies of upper limb, including shoulder girdle"
1465,1208,Schistosomiasis NEC,Other specified schistosomiasis
9436,81013,"Fx clavic, acrom end-opn",Open fracture of acromial end of clavicle
2508,226,Benign neoplasm thyroid,Benign neoplasm of thyroid glands
2604,2971,Delusional disorder,Delusional disorder
13450,99984,Acute HTR NOS,"Acute hemolytic transfusion reaction, incompatibility unspecified"
3930,36203,Nonprolf db retnoph NOS,Nonproliferative diabetic retinopathy NOS
13432,E8793,Abn react-shock therapy,"Shock therapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
12956,72703,Trigger finger,Trigger finger (acquired)
2459,2167,Benign neo skin leg,"Benign neoplasm of skin of lower limb, including hip"
11698,E9283,Human bite - accidental,Human bite
1404,1118,Dermatomycoses NEC,Other specified dermatomycoses
1777,2411,Nontox multinodul goiter,Nontoxic multinodular goiter
13504,E9384,Adv eff gen anes NEC/NOS,Other and unspecified general anesthetics causing adverse effects in therapeutic use
450,971,Latent syphilis NOS,"Latent syphilis, unspecified"
13216,99933,Lcl inf dt cen ven cth,Local infection due to central venous catheter
3927,3619,Retinal detachment NOS,Unspecified retinal detachment
7283,6826,Cellulitis of leg,"Cellulitis and abscess of leg, except foot"
3648,36900,Both eyes blind-who def,"Profound impairment, both eyes, impairment level not further specified"
3709,37034,Expsure keratoconjunctiv,Exposure keratoconjunctivitis
2620,29980,Pervasv dev dis-cur NEC,"Other specified pervasive developmental disorders, current or active state"
976,5829,Human herpesvr encph NEC,Other human herpesvirus encephalitis
7711,83313,Dislocat midcarpal-open,Open dislocation of midcarpal (joint)
12193,V045,Vaccin for rabies,Need for prophylactic vaccination and inoculation against rabies
3406,3380,Central pain syndrome,Central pain syndrome
5388,4572,Lymphangitis,Lymphangitis
12335,9348,FB trach/bronch/lung NEC,Foreign body in other specified parts bronchus and lung
6141,541,Appendicitis NOS,"Appendicitis, unqualified"
8762,84509,Sprain of ankle NEC,Other sprains and strains of ankle
5530,4871,Flu w resp manifest NEC,Influenza with other respiratory manifestations
2393,20974,Sec neuroendo tu-periton,Secondary neuroendocrine tumor of peritoneum
2981,3090,Adjustmnt dis w depressn,Adjustment disorder with depressed mood
11782,87201,Open wound of auricle,"Open wound of auricle, ear, without mention of complication"
14348,E8196,Traffic acc NOS-ped cycl,Motor vehicle traffic accident of unspecified nature injuring pedal cyclist
497,413,Klebsiella pneumoniae,Friedl?nder's bacillus infection in conditions classified elsewhere and of unspecified site
2634,30016,Factitious dis w symptom,Factitious disorder with predominantly psychological signs and symptoms
2898,30503,Alcohol abuse-in remiss,"Alcohol abuse, in remission"
11116,92232,Buttock contusion,Contusion of buttock
12927,72612,Bicipital tenosynovitis,Bicipital tenosynovitis
7903,76077,Mat anticonv aff NB/fet,Anticonvulsants affecting fetus or newborn via placenta or breast milk
12381,99799,Surg compl-body syst NEC,"Complications affecting other specified body systems, not elsewhere classified"
3864,36000,Purulent endophthalm NOS,"Purulent endophthalmitis, unspecified"
513,42,Human immuno virus dis,Human immunodeficiency virus [HIV] disease
5360,45389,Ac embolism veins NEC,Acute venous embolism and thrombosis of other specified veins
3832,3575,Alcoholic polyneuropathy,Alcoholic polyneuropathy
13525,80702,Fracture two ribs-closed,Closed fracture of two ribs
12896,66602,Thrd-stage hem-del w p/p,"Third-stage postpartum hemorrhage, delivered, with mention of postpartum complication"
13945,V1251,Hx-ven thrombosis/embols,Personal history of venous thrombosis and embolism
9301,86399,GI injury NEC-open,"Injury to other gastrointestinal sites, with open wound into cavity"
3413,33828,Chronic postop pain NEC,Other chronic postoperative pain
5449,4733,Chr sphenoidal sinusitis,Chronic sphenoidal sinusitis
4467,42760,Premature beats NOS,"Premature beats, unspecified"
2462,217,Benign neoplasm breast,Benign neoplasm of breast
8223,7566,Anomalies of diaphragm,Anomalies of diaphragm
10191,V4972,Status amput othr toe(s),Other toe(s) amputation status
10368,8977,"Amputat leg, bilat-compl","Traumatic amputation of leg(s) (complete) (partial), bilateral [any level], complicated"
7786,8408,Sprain shoulder/arm NEC,Sprains and strains of other specified sites of shoulder and upper arm
8794,8502,Concussion-moderate coma,Concussion with moderate loss of consciousness
10448,9189,Superficial inj eye NEC,Other and unspecified superficial injuries of eye
10812,E8062,RR acc NEC-pedestrian,Other specified railway accident injuring pedestrian
10545,94323,2nd deg burn upper arm,"Blisters, epidermal loss [second degree] of upper arm"
7583,7515,Intestinal anomaly NEC,Other anomalies of intestine
11705,E9290,Late eff motor vehic acc,Late effects of motor vehicle accident
3193,2888,Wbc disease NEC,Other specified disease of white blood cells
6051,53251,Chr duoden ulc perf-obst,"Chronic or unspecified duodenal ulcer with perforation, with obstruction"
8941,7790,Convulsions in newborn,Convulsions in newborn
11719,E9600,Unarmed fight or brawl,Unarmed fight or brawl
13700,V311,"Twin, mate lb-before adm","Twin birth, mate liveborn, born before admission to hospital"
2257,25042,DMII renal uncntrld,"Diabetes with renal manifestations, type II or unspecified type, uncontrolled"
2991,30981,Posttraumatic stress dis,Posttraumatic stress disorder
1799,2449,Hypothyroidism NOS,Unspecified acquired hypothyroidism
6360,5967,Bladder wall hemorrhage,Hemorrhage into bladder wall
7905,76079,Nox sub NEC aff NB/fetus,Other noxious influences affecting fetus or newborn via placenta or breast milk
5854,5761,Cholangitis,Cholangitis
4912,37922,Crystal deposit vitreous,Crystalline deposits in vitreous
6201,6084,Male gen inflam dis NEC,Other inflammatory disorders of male genital organs
4310,40291,Hyp ht dis NOS w ht fail,Unspecified hypertensive heart disease with heart failure
2157,27661,Transfsn w circ overload,Transfusion associated circulatory overload
1962,1808,Malig neo cervix NEC,Malignant neoplasm of other specified sites of cervix
12074,7217,Traumatic spondylopathy,Traumatic spondylopathy
153,1136,TB of bronchus-oth test,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
4892,37886,Internucl ophthalmopleg,Internuclear ophthalmoplegia
2607,2978,Paranoid states NEC,Other specified paranoid states
3912,36106,"Old detachment, partial","Old retinal detachment, partial"
11225,81351,Colles' fracture-open,Open Colles' fracture
12302,9747,Pois-uric acid metabol,Poisoning by uric acid metabolism drugs
10675,E8415,Oth powered aircraft acc,"Accident to powered aircraft, other and unspecified, injuring occupant of other powered aircraft"
2373,20951,Ben carcinoid appendix,Benign carcinoid tumor of the appendix
10105,V162,Fam hx-intrathoracic mal,Family history of malignant neoplasm of other respiratory and intrathoracic organs
13826,72990,Soft tissue disord NOS,"Disorders of soft tissue, unspecified"
5678,63412,Spon abort w hemorr-comp,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, complete"
4994,56961,Colosty/enterost infectn,Infection of colostomy or enterostomy
13652,E8318,Boat inj NEC-person NEC,Accident to watercraft causing other injury to other specified person
3489,34691,Mgrn unsp w ntrc mgr std,"Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus"
4288,45181,Iliac thrombophlebitis,Phlebitis and thrombophlebitis of iliac vein
